Date,GSPC,VIX,SPY Volume,GDP,Core Inflation,Unemployment Rate,M2 Money Stock,Return,Return_5d,Return_20d,Return_Smooth,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,GDP_YoY,Core_Inflation_YoY,M2_YoY,Peak,Drawdown,VIX_Change,VIX_Change_5d,Regime
1994-07-11,448.05999755859375,13.829999923706056,124000,11152.176,67.818,6.1,3488.2,-0.0033144039035345,0.0041685013462067,-0.0231321332516373,0.0019832087641158,45.00233998646768,-2.0443751828562995,-1.917471778917501,-0.1269034039387984,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0704149428244943,0.5699996948242205,-0.5299997329711896,
1994-07-12,447.9500122070313,13.399999618530272,257300,11152.176,67.818,6.1,3488.2,-0.0002454701427525,0.0035397027289636,-0.0242866341717501,0.0011026774119972,44.81554775499467,-1.9415804077108303,-1.922293504676167,-0.0192869030346634,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0706431282011798,-0.4300003051757848,-1.520000457763672,
1994-07-13,448.7300109863281,12.420000076293944,532700,11152.176,67.818,6.1,3488.2,0.0017412629937296,0.0058279113152197,-0.0295001498256873,0.0018331684828068,46.51117554745576,-1.7766947934198356,-1.893173762424901,0.1164789690050653,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0690248734723482,-0.979999542236328,-2.279999732971193,
1994-07-14,453.4100036621094,11.640000343322754,494200,11152.176,67.818,6.1,3488.2,0.0104294176034591,0.0112181603205332,-0.0156314060016691,0.0013419683037703,55.37171088277396,-1.253930924401061,-1.7653251948201332,0.5113942704190721,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0593153450993581,-0.7799997329711896,-2.369999885559082,
1994-07-15,454.1600036621094,11.279999732971191,49100,11152.176,67.818,6.1,3488.2,0.0016541320084302,0.0102547347221011,-0.0168207068968685,0.0010996289034055,56.612123228049256,-0.7702392216153839,-1.5663080001791834,0.7960687785637994,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0577593285018477,-0.3600006103515625,-1.9800004959106443,
1994-07-18,455.2200012207031,11.4399995803833,72300,11152.176,67.818,6.1,3488.2,0.0023339738199015,0.0159800109385419,-0.0070455031090053,0.0003702278447539,58.37311777537925,-0.2979426210650899,-1.3126349243563649,1.014692303291275,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0555601634425246,0.1599998474121093,-2.3900003433227557,
1994-07-19,453.8599853515625,11.649999618530272,609500,11152.176,67.818,6.1,3488.2,-0.0029876013037513,0.0131933764560312,-0.0035567436455828,0.0009268949831032,55.27334976056715,-0.0330056088154151,-1.0567090612481749,1.0237034524327595,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0583817731295383,0.2100000381469708,-1.75,
1994-07-20,451.6000061035156,11.699999809265137,185300,11152.176,67.818,6.1,3488.2,-0.0049794635371881,0.0063958171883335,0.0005760840336213,0.0009748759917882,50.47655468319007,-0.0053409881355719,-0.8464354466256543,0.8410944584900824,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0630705267561916,0.050000190734865,-0.7200002670288068,
1994-07-21,452.6099853515625,11.649999618530272,86300,11152.176,67.818,6.1,3488.2,0.0022364464889208,-0.0017644478597412,-0.0010594164298656,0.0013877076123539,52.46204844355408,0.0969625833311056,-0.6577558406343024,0.754718423965408,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.060975134125389,-0.050000190734865,0.0099992752075177,
1994-07-22,453.1099853515625,11.220000267028809,151600,11152.176,67.818,6.1,3488.2,0.0011047038646565,-0.0023120008412895,0.0077396535617257,0.001759692587979,53.45689312695916,0.2158960073197136,-0.4830254710434992,0.6989214783632127,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0599377897270487,-0.429999351501463,-0.0599994659423828,
1994-07-25,454.25,11.460000038146973,120900,11152.176,67.818,6.1,3488.2,0.0025159777654271,-0.0021308405125038,0.0258582035290948,0.0016659920378731,55.73164142867935,0.3975584509773853,-0.3069086866393223,0.7044671376167075,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0575726141078838,0.239999771118164,0.0200004577636718,
1994-07-26,453.3599853515625,11.65999984741211,489600,11152.176,67.818,6.1,3488.2,-0.0019593057753164,-0.0011016613408046,0.013525268440208,0.0012209399607706,53.53194665974124,0.4643576761788495,-0.1526554140756879,0.6170130902545374,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0594191175278786,0.1999998092651367,0.0100002288818377,
1994-07-27,452.5700073242187,11.93000030517578,83200,11152.176,67.818,6.1,3488.2,-0.0017424961462604,0.0021479211859902,0.0145717037533876,0.0005826467049028,51.58572342173676,0.4483832358941413,-0.032447684081722,0.4808309199758634,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0610580760908325,0.2700004577636701,0.2300004959106427,
1994-07-28,454.239990234375,12.029999732971191,828200,11152.176,67.818,6.1,3488.2,0.0036899990788827,0.0036013453869039,0.0147666270791944,0.0006670254819185,55.28655599329214,0.563975878237386,0.0868370283820995,0.4771388498552865,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0575933812564834,0.0999994277954119,0.3800001144409197,
1994-07-29,458.260009765625,11.130000114440918,459100,11152.176,67.818,6.1,3488.2,0.0088499903524033,0.0113659477401864,0.0314899072589001,0.0008701989654026,62.68172880285142,0.9687981574580816,0.263229254197296,0.7055689032607857,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0492530917725622,-0.8999996185302734,-0.0900001525878906,
1994-08-01,461.010009765625,11.170000076293944,486300,11152.176,67.818,6.1,3488.2,0.0060009600257426,0.0148816945858558,0.0331913876141312,0.0012657177953366,66.73484429881198,1.4942993943693637,0.5094432822317095,0.984856112137654,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0435476975816908,0.0399999618530255,-0.2899999618530291,
1994-08-02,460.55999755859375,11.270000457763672,505500,11152.176,67.818,6.1,3488.2,-0.0009761441129229,0.0158814461789078,0.0317897766351451,0.0011315115075549,65.481522719975,1.8530894250708911,0.7781725107995459,1.0749169142713453,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.044481332865988,0.1000003814697283,-0.3899993896484375,
1994-08-03,461.4500122070313,11.350000381469728,144100,11152.176,67.818,6.1,3488.2,0.0019324619010672,0.0196212845285856,0.0343397824771793,0.0012472863577644,66.80917826513935,2.1840732168055865,1.059352652000754,1.1247205648048324,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0426348294459931,0.0799999237060564,-0.5799999237060511,
1994-08-04,458.3999938964844,12.18000030517578,231700,11152.176,67.818,6.1,3488.2,-0.0066096396789746,0.0091581625386238,0.0223470915396655,0.0012710970242516,58.50466376953468,2.1751949751090365,1.2825211166224106,0.8926738584866258,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0489626682645552,0.8299999237060511,0.150000572204588,
1994-08-05,457.0899963378906,12.34000015258789,138400,11152.176,67.818,6.1,3488.2,-0.0028577608552271,-0.0025531650216058,0.0167723473465966,0.001242261074099,55.32381541989301,2.0389493112696755,1.4338067555518637,0.6051425557178118,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0516805055230484,0.1599998474121111,1.2100000381469729,
1994-08-08,457.8900146484375,12.40999984741211,328600,11152.176,67.818,6.1,3488.2,0.0017502424401243,-0.0067677383377721,0.0219390642847072,0.0013717813233276,56.86617135591167,1.9727873679489107,1.5416028780312732,0.4311844899176376,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0500207164970176,0.0699996948242187,1.2399997711181658,
1994-08-09,457.9200134277344,12.539999961853027,105900,11152.176,67.818,6.1,3488.2,6.551525112397094e-05,-0.0057321177367851,0.0222569504386913,0.0010707191672809,56.92622091848282,1.9008622452574857,1.6134547514765156,0.2874074937809698,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0499584783656963,0.1300001144409179,1.2699995040893557,
1994-08-10,460.2999877929687,11.90999984741211,840300,11152.176,67.818,6.1,3488.2,0.0051973582622413,-0.0024921971690113,0.0257838266293115,0.0002620193214589,61.50499861638413,2.012703910515029,1.6933045832842184,0.3193993272308104,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0450207722137579,-0.630000114440918,0.559999465942381,
1994-08-11,458.8800048828125,12.130000114440918,876200,11152.176,67.818,6.1,3488.2,-0.0030849075555371,0.001047144399475,0.0120641388070905,0.0002849326343709,57.57268126183796,1.9641173601428932,1.7474671386559535,0.2166502214869397,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0479667948489367,0.2200002670288086,-0.0500001907348615,
1994-08-12,461.94000244140625,11.09000015258789,184100,11152.176,67.818,6.1,3488.2,0.0066684046505256,0.0106106152888334,0.0171305238606724,-0.0002386292259492,63.054474390536875,2.1477702400509315,1.8275277589349492,0.3202424811159823,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0416182521962525,-1.0399999618530271,-1.25,
1994-08-15,461.2300109863281,12.0600004196167,325900,11152.176,67.818,6.1,3488.2,-0.0015369776406584,0.0072943201009854,0.0132024290442176,0.0007005558107346,61.082459031460125,2.210544314900858,1.904131070128131,0.3064132447727268,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.043091263513842,0.9700002670288086,-0.3499994277954101,
1994-08-16,465.010009765625,11.390000343322754,1089500,11152.176,67.818,6.1,3488.2,0.0081954744688306,0.0154830453572423,0.0245671016920023,0.0015472199580951,66.99988759229629,2.5360732583322942,2.0305195077689637,0.5055537505633305,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0352489423949688,-0.6700000762939453,-1.1499996185302734,
1994-08-17,465.1700134277344,11.539999961853027,133700,11152.176,67.818,6.1,3488.2,0.0003440864900736,0.0105801124569138,0.0300487314898489,0.0022138957889894,67.22704462420594,2.774980007475847,2.1794116077103403,0.5955683997655066,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0349169845897627,0.1499996185302734,-0.369999885559082,
1994-08-18,463.1700134277344,12.06999969482422,620000,11152.176,67.818,6.1,3488.2,-0.0042995032832456,0.009348867894162,0.0233314076532566,0.0031671756630017,61.52600284412341,2.7709897966056474,2.2977272454894018,0.4732625511162456,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0390663621831237,0.5299997329711932,-0.0600004196166974,
1994-08-19,463.6799926757813,12.829999923706056,103200,11152.176,67.818,6.1,3488.2,0.001101062748585,0.0037667017906632,0.0233276856964819,0.0031505248736429,62.4015653592712,2.7769674369748714,2.393575283786496,0.3833921531883755,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0380083139506611,0.7600002288818359,1.7399997711181658,
1994-08-22,462.3200073242187,12.619999885559082,79700,11152.176,67.818,6.1,3488.2,-0.0029330257355174,0.0023632381066436,0.0177655637297053,0.00263714319945,58.573433042231024,2.6415155609346357,2.443163339216124,0.1983522217185118,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0408298603231977,-0.2100000381469744,0.5599994659423828,
1994-08-23,464.510009765625,11.75,268600,11152.176,67.818,6.1,3488.2,0.0047369839217676,-0.0010752456710598,0.0245941961671278,0.0026063571344568,62.55687584811849,2.6799906042525095,2.490528792223401,0.1894618120291085,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0362862867933091,-0.869999885559082,0.3599996566772461,
1994-08-24,469.0299987792969,11.56999969482422,254700,11152.176,67.818,6.1,3488.2,0.0097306600905167,0.0082980098461615,0.0363700448299622,0.0019690564422789,69.1502629179751,3.0401625896605537,2.600455551710831,0.4397070379497223,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0269087162255251,-0.1800003051757794,0.0299997329711931,
1994-08-25,468.0799865722656,12.020000457763672,147400,11152.176,67.818,6.1,3488.2,-0.0020254828252004,0.0106008010065128,0.0304684674080535,0.002687156729271,66.49973197333466,3.2119184410329353,2.7227481295752525,0.4891703114576828,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0288796959081626,0.4500007629394513,-0.0499992370605486,
1994-08-26,473.7999877929687,12.1899995803833,339500,11152.176,67.818,6.1,3488.2,0.0122201362689964,0.0218253866395818,0.03391083161564,0.0020692496422494,73.1683770630486,3.7661783257706816,2.9314341688143384,0.8347441569563432,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0170124734585711,0.1699991226196289,-0.6400003433227557,
1994-08-29,474.5899963378906,11.81999969482422,350300,11152.176,67.818,6.1,3488.2,0.0016673882762259,0.0265400346497812,0.0294570319181781,0.0016370949470259,73.9399636866679,4.220528736761025,3.189253082403676,1.0312756543573496,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0153734515811397,-0.3699998855590802,-0.8000001907348615,
1994-08-30,476.0700073242187,11.229999542236328,36000,11152.176,67.818,6.1,3488.2,0.0031185043885213,0.0248864336947796,0.0336764153375082,0.000750701052432,75.36898246288077,4.646467641867844,3.4806959942965094,1.1657716475713342,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0123028893688408,-0.5900001525878924,-0.5200004577636719,
1994-08-31,475.489990234375,11.970000267028809,356200,11152.176,67.818,6.1,3488.2,-0.0012183441109926,0.0137730880154596,0.0304257831963055,0.0001677867209735,73.66415794907495,4.880960091501095,3.760748813737427,1.120211277763668,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0135062443270228,0.7400007247924805,0.400000572204588,
1994-09-01,473.1700134277344,11.859999656677246,294600,11152.176,67.818,6.1,3488.2,-0.0048791285921646,0.0108742672224524,0.0322208109247605,0.0006713603911031,67.12394294484382,4.823986395481768,3.9733963300862953,0.8505900653954725,0.0544521582504236,0.0364653380608874,0.0202099967827791,482.0,-0.0183194742163187,-0.1100006103515625,-0.1600008010864257,
1994-09-02,470.989990234375,11.399999618530272,99600,11152.176,67.818,6.1,3488.2,-0.0046072725056409,-0.0059307674778192,0.0304097530198608,7.696347492473177e-05,61.590310083469674,4.550469696332698,4.088811003335576,0.4616586929971218,0.0544521582504236,0.02924526870134,0.0225427256471137,482.0,-0.022842343912085,-0.4600000381469744,-0.7899999618530291,
1994-09-06,471.8599853515625,11.6899995803833,229800,11152.176,67.818,6.1,3488.2,0.0018471626472456,-0.0057523567866871,0.0305094460595543,0.0005914321043035,62.90460628122205,4.353720101546173,4.1417928229776955,0.2119272785684778,0.0544521582504236,0.02924526870134,0.0225427256471137,482.0,-0.0210373747892894,0.2899999618530291,-0.1300001144409197,
1994-09-07,470.989990234375,11.8100004196167,27900,11152.176,67.818,6.1,3488.2,-0.0018437569283169,-0.010670735420608,0.0285420519378614,-0.0004256765435877,60.66895705873039,4.080555194840372,4.129545297350231,-0.0489901025098591,0.0544521582504236,0.02924526870134,0.0225427256471137,482.0,-0.022842343912085,0.1200008392333984,0.5800008773803711,
1994-09-08,473.1400146484375,11.859999656677246,284800,11152.176,67.818,6.1,3488.2,0.0045649046872366,-0.0049422188357302,0.0278949102671797,-0.0011939182777441,64.06769408372651,3.991546971109017,4.101945632101988,-0.1103986609929714,0.0544521582504236,0.02924526870134,0.0225427256471137,482.0,-0.01838171234764,0.0499992370605468,-0.1100006103515625,
1994-09-09,468.1799926757813,13.119999885559082,488400,11152.176,67.818,6.1,3488.2,-0.0104832012070289,-0.0105459361547541,0.0202667095842274,-0.0011709631290283,52.74417329298845,3.480652200040879,3.9776869456897663,-0.4970347456488877,0.0483489751262637,0.02924526870134,0.0225427256471137,482.0,-0.0286722143655989,1.260000228881836,1.260000228881836,
1994-09-12,466.2099914550781,14.010000228881836,129400,11152.176,67.818,6.1,3488.2,-0.0042077860043614,-0.0101488330503971,0.009243600881293,-0.0022630756442253,49.037071646178504,2.883561872338362,3.758861931019486,-0.8753000586811241,0.0483489751262637,0.02924526870134,0.0225427256471137,482.0,-0.0327593538276387,0.8900003433227539,2.6100006103515643,
1994-09-13,467.510009765625,13.770000457763672,389200,11152.176,67.818,6.1,3488.2,0.0027884823027697,-0.0092187846415849,0.0136157635663543,-0.0020132309824316,51.46152476996232,2.4866001204516124,3.5044095689059116,-1.0178094484542992,0.0483489751262637,0.02924526870134,0.0225427256471137,482.0,-0.0300622204032676,-0.239999771118164,2.080000877380371,
1994-09-14,468.7999877929687,13.09000015258789,423500,11152.176,67.818,6.1,3488.2,0.00275925220936,-0.0046497855300842,0.0081503149346267,-0.0023119166265667,53.809685717037496,2.250157107673715,3.2535590766594726,-1.0034019689857576,0.0483489751262637,0.02924526870134,0.0225427256471137,482.0,-0.0273859174419736,-0.6800003051757812,1.2799997329711914,
1994-09-15,474.80999755859375,11.880000114440918,779800,11152.176,67.818,6.1,3488.2,0.0128199870352367,0.003529574456722,0.0207235717105331,-0.0014983821004056,62.83150721505658,2.518697895402795,3.106586840408138,-0.5878889450053424,0.0483489751262637,0.02924526870134,0.0225427256471137,482.0,-0.0149170175132909,-1.2100000381469729,0.0200004577636718,
